actorId,neighborId,sim,commonNeighbors
nm3931538,nm4331196,0.9994,5
nm3931538,nm5359536,0.9993,5
nm3931538,nm0108287,0.9976,5
nm3931538,nm0111013,0.9965,5
nm3931538,nm0671561,0.9964,5
nm3931538,nm0000407,0.9963,5
nm3931538,nm1659547,0.9941,5
nm3931538,nm1165044,0.9926,3
nm3931538,nm1555340,0.992,5
nm0945544,nm0412728,0.8402,5
nm0945544,nm0875366,0.8388,5
nm0945544,nm0865799,0.8278,4
nm0945544,nm1800639,0.8119,3
nm0945544,nm0848984,0.811,5
nm0945544,nm0906699,0.8042,6
nm0945544,nm0591097,0.8017,7
nm0945544,nm0847654,0.7884,5
nm0945544,nm0434593,0.787,4
nm0945544,nm0768031,0.7839,10
nm0594640,nm1671382,0.9728,6
nm0594640,nm0370644,0.9697,6
nm0594640,nm1663898,0.9644,7
nm0594640,nm0593930,0.9585,6
nm0594640,nm0593043,0.9568,14
nm0594640,nm0298007,0.9531,7
nm0594640,nm0202135,0.9523,13
nm0594640,nm0297734,0.9483,7
nm0594640,nm0361696,0.948,17
nm0594640,nm1272563,0.9472,9
nm0694066,nm7008542,0.9986,3
nm0694066,nm0101997,0.9968,3
nm0694066,nm9806129,0.9965,4
nm0694066,nm3562832,0.9962,4
nm0694066,nm0734689,0.9953,4
nm0694066,nm4399265,0.9944,3
nm0694066,nm1828813,0.9941,4
nm0694066,nm10089139,0.9894,3
nm0694066,nm0112001,0.989,4
nm0694066,nm1574854,0.8684,1
nm0482695,nm6602298,1.0,1
nm0482695,nm0139568,1.0,1
nm0482695,nm2203315,1.0,1
nm0482695,nm3370295,1.0,0
nm0482695,nm4538120,1.0,0
nm0482695,nm0005033,1.0,2
nm0482695,nm0874676,1.0,1
nm0482695,nm3419887,1.0,1
nm0482695,nm4454642,1.0,0
nm0482695,nm1375686,1.0,0
nm4349094,nm1371858,1.0,4
nm4349094,nm7640304,1.0,4
nm4349094,nm3792384,1.0,6
nm4349094,nm1127958,1.0,4
nm4349094,nm1372094,1.0,8
nm4349094,nm0222143,1.0,0
nm4349094,nm5679766,1.0,4
nm4349094,nm3844346,1.0,5
nm4349094,nm5635254,1.0,4
nm4349094,nm10669296,1.0,3
nm0273091,nm9563541,0.9999,1
nm0273091,nm0419710,0.9999,0
nm0273091,nm8894369,0.9998,4
nm0273091,nm6630514,0.9996,4
nm0273091,nm0927937,0.9995,1
nm0273091,nm1669854,0.9995,5
nm0273091,nm9554659,0.9993,3
nm0273091,nm9457581,0.9989,5
nm0273091,nm10459748,0.9988,6
nm0273091,nm5215308,0.9983,4
nm2010689,nm8004222,1.0,1
nm2010689,nm8095213,1.0,1
nm2010689,nm3896108,1.0,2
nm2010689,nm5227404,1.0,1
nm2010689,nm0044729,1.0,1
nm2010689,nm3132725,1.0,1
nm2010689,nm0256002,0.9999,1
nm2010689,nm2716106,0.9999,0
nm2010689,nm16995873,0.9999,1
nm2010689,nm5781340,0.9999,1
nm9411656,nm8358493,1.0,5
nm9411656,nm9503309,0.9999,4
nm9411656,nm5469167,0.9999,9
nm9411656,nm9425204,0.9999,2
nm9411656,nm0500618,0.9998,13
nm9411656,nm8490776,0.9997,2
nm9411656,nm5825055,0.9995,11
nm9411656,nm0474919,0.9993,2
nm9411656,nm9608473,0.9992,4
nm9411656,nm3591564,0.999,3
nm2718834,nm4470570,0.9896,5
nm2718834,nm4583371,0.9875,4
nm2718834,nm3311444,0.9806,2
nm2718834,nm1778107,0.9778,1
nm2718834,nm8743969,0.9682,2
nm2718834,nm0221218,0.9661,4
nm2718834,nm3001807,0.9602,4
nm2718834,nm4859271,0.9586,1
nm2718834,nm2513407,0.9521,1
nm2718834,nm1261649,0.9442,2
nm0500618,nm8490776,1.0,1
nm0500618,nm5469167,1.0,10
nm0500618,nm5825055,0.9999,8
nm0500618,nm8358493,0.9998,5
nm0500618,nm0474919,0.9998,0
nm0500618,nm9411656,0.9998,13
nm0500618,nm9608473,0.9998,3
nm0500618,nm9503309,0.9996,3
nm0500618,nm9425204,0.9995,1
nm0500618,nm6019782,0.9981,5
nm2240044,nm1516058,0.9976,3
nm2240044,nm0080352,0.993,3
nm2240044,nm0442479,0.988,2
nm2240044,nm2690647,0.9858,3
nm2240044,nm0620636,0.9809,1
nm2240044,nm5804705,0.9757,1
nm2240044,nm3252731,0.9751,2
nm2240044,nm6617552,0.9749,2
nm2240044,nm10395515,0.9746,2
nm2240044,nm0066075,0.9729,1
nm0667074,nm1758562,0.9998,2
nm0667074,nm1216245,0.9998,2
nm0667074,nm2505548,0.9993,2
nm0667074,nm1006583,0.9992,4
nm0667074,nm0010355,0.9986,2
nm0667074,nm4260644,0.9917,1
nm0667074,nm1760490,0.9884,6
nm0667074,nm9117677,0.9857,2
nm0667074,nm1290816,0.9847,5
nm0667074,nm0180720,0.9843,4
nm3808948,nm3606487,0.9872,3
nm3808948,nm0482285,0.9846,2
nm3808948,nm3559559,0.9755,4
nm3808948,nm1198628,0.9708,4
nm3808948,nm10153699,0.9575,2
nm3808948,nm11411075,0.9544,2
nm3808948,nm4736209,0.941,4
nm3808948,nm0882219,0.9394,2
nm3808948,nm3602118,0.9302,3
nm3808948,nm1084853,0.924,2
nm1081069,nm1471776,0.9989,1
nm1081069,nm8189431,0.99,2
nm1081069,nm1734745,0.9887,1
nm1081069,nm7819450,0.9801,4
nm1081069,nm4699971,0.98,4
nm1081069,nm5996757,0.9787,4
nm1081069,nm6427345,0.9783,4
nm1081069,nm0257826,0.9764,4
nm1081069,nm6218754,0.958,2
nm1081069,nm8189662,0.8809,0
nm5697682,nm1261649,0.997,4
nm5697682,nm2513407,0.9929,1
nm5697682,nm2587401,0.9922,2
nm5697682,nm8149850,0.9908,0
nm5697682,nm10339444,0.9888,0
nm5697682,nm2778815,0.9868,3
nm5697682,nm0080426,0.9847,0
nm5697682,nm9786343,0.984,4
nm5697682,nm10339441,0.9833,0
nm5697682,nm5228009,0.9804,1
nm6213877,nm1388202,0.9821,4
nm6213877,nm0039596,0.9782,2
nm6213877,nm0611481,0.9747,1
nm6213877,nm7457611,0.9731,6
nm6213877,nm5528676,0.9723,6
nm6213877,nm12304446,0.9715,1
nm6213877,nm0007123,0.9715,1
nm6213877,nm9103031,0.9672,6
nm6213877,nm1066795,0.9666,8
nm6213877,nm2241427,0.9657,3
nm5782889,nm2533953,0.917,3
nm5782889,nm5408984,0.9099,3
nm5782889,nm6998719,0.9002,2
nm5782889,nm6649988,0.8907,2
nm5782889,nm5637317,0.8649,4
nm5782889,nm0433893,0.8577,3
nm5782889,nm0621937,0.8529,5
nm5782889,nm0220838,0.8504,5
nm5782889,nm0304265,0.8466,4
nm5782889,nm0451600,0.8428,5
nm2794335,nm5796361,0.997,6
nm2794335,nm10507027,0.9945,2
nm2794335,nm0004469,0.9907,2
nm2794335,nm10553203,0.9887,2
nm2794335,nm0619047,0.9653,4
nm2794335,nm6492899,0.961,4
nm2794335,nm5531691,0.9562,1
nm2794335,nm3909445,0.9556,4
nm2794335,nm0710161,0.9545,4
nm2794335,nm2590596,0.9443,2
nm0911277,nm5551759,1.0,1
nm0911277,nm8300354,0.9999,6
nm0911277,nm8358337,0.9999,6
nm0911277,nm0024032,0.9999,5
nm0911277,nm9547466,0.9989,7
nm0911277,nm8894388,0.9989,1
nm0911277,nm1257062,0.9979,6
nm0911277,nm2786314,0.9958,1
nm0911277,nm0709389,0.9957,3
nm0911277,nm5664543,0.9957,2
nm2151247,nm0419660,1.0,10
nm2151247,nm6229773,1.0,2
nm2151247,nm5683997,0.9998,3
nm2151247,nm7100817,0.9996,2
nm2151247,nm1256745,0.9995,11
nm2151247,nm9605278,0.9994,9
nm2151247,nm8290747,0.9993,2
nm2151247,nm2212823,0.9993,10
nm2151247,nm2806111,0.9993,9
nm2151247,nm5143666,0.999,3
nm0457492,nm0594652,0.8846,9
nm0457492,nm0406718,0.8813,3
nm0457492,nm6194565,0.8386,5
nm0457492,nm10306945,0.8372,5
nm0457492,nm1189725,0.8155,5
nm0457492,nm0411770,0.8049,6
nm0457492,nm0613590,0.7846,6
nm0457492,nm3472350,0.784,4
nm0457492,nm0594348,0.7822,5
nm0457492,nm0620172,0.7691,4
nm0645207,nm0945601,0.9175,3
nm0645207,nm0644573,0.8937,6
nm0645207,nm0465235,0.8919,6
nm0645207,nm0100492,0.883,5
nm0645207,nm0945320,0.8803,5
nm0645207,nm5666452,0.879,5
nm0645207,nm1345839,0.8745,9
nm0645207,nm0594679,0.8715,4
nm0645207,nm0559487,0.8715,7
nm0645207,nm0592759,0.8692,7
nm1298052,nm3327356,0.9675,1
nm1298052,nm11958707,0.9517,2
nm1298052,nm0692586,0.9331,1
nm1298052,nm9706424,0.9318,2
nm1298052,nm0025654,0.9299,9
nm1298052,nm10584760,0.9279,7
nm1298052,nm7855374,0.9268,7
nm1298052,nm10641095,0.9193,7
nm1298052,nm7639503,0.919,0
nm1298052,nm6489795,0.9164,1
nm2418329,nm0441102,0.9994,27
nm2418329,nm10306723,0.9986,7
nm2418329,nm1745545,0.9984,15
nm2418329,nm0157374,0.9983,19
nm2418329,nm2361483,0.9982,17
nm2418329,nm7028312,0.9977,15
nm2418329,nm2630079,0.9973,18
nm2418329,nm10306722,0.9973,7
nm2418329,nm2751064,0.9972,14
nm2418329,nm2876954,0.9971,7
nm0441173,nm0590931,0.883,8
nm0441173,nm0594702,0.8601,2
nm0441173,nm0847396,0.8567,5
nm0441173,nm0297869,0.8541,2
nm0441173,nm0645502,0.8148,1
nm0441173,nm0044452,0.8137,4
nm0441173,nm1148767,0.8127,6
nm0441173,nm1097940,0.7917,5
nm0441173,nm0879971,0.7914,10
nm0441173,nm0879945,0.7855,0
nm0411770,nm0620172,0.9308,5
nm0411770,nm3472350,0.8963,5
nm0411770,nm5077088,0.8686,7
nm0411770,nm0457956,0.8682,3
nm0411770,nm0476675,0.856,4
nm0411770,nm10441908,0.8499,6
nm0411770,nm0410968,0.8156,3
nm0411770,nm0594062,0.8139,9
nm0411770,nm0297675,0.8129,6
nm0411770,nm1832010,0.8059,6
nm5034016,nm3409676,1.0,1
nm5034016,nm10455136,1.0,0
nm5034016,nm0682578,1.0,7
nm5034016,nm1396004,1.0,3
nm5034016,nm5269206,1.0,7
nm5034016,nm8140928,1.0,7
nm5034016,nm0785842,1.0,7
nm5034016,nm0250613,1.0,0
nm5034016,nm3029704,1.0,0
nm5034016,nm3011659,1.0,0
nm0244428,nm10435079,1.0,0
nm0244428,nm0063205,1.0,0
nm0244428,nm12299612,1.0,0
nm0244428,nm0463953,1.0,3
nm0244428,nm0258574,1.0,4
nm0244428,nm0618628,1.0,3
nm0244428,nm0960259,1.0,4
nm0244428,nm1514447,1.0,1
nm0244428,nm2552308,1.0,3
nm0244428,nm0856194,1.0,1
nm1475385,nm0412824,0.9238,7
nm1475385,nm1363801,0.918,6
nm1475385,nm0457112,0.9068,5
nm1475385,nm2802440,0.8853,4
nm1475385,nm1665855,0.8727,4
nm1475385,nm0257951,0.8593,5
nm1475385,nm0594702,0.8531,5
nm1475385,nm2796110,0.8521,4
nm1475385,nm0847396,0.8322,5
nm1475385,nm3039853,0.7968,3
nm5454914,nm5325732,1.0,3
nm5454914,nm3591564,1.0,1
nm5454914,nm5324177,1.0,3
nm5454914,nm9425204,0.9993,2
nm5454914,nm9503309,0.9993,2
nm5454914,nm9411656,0.9989,7
nm5454914,nm8358493,0.9988,4
nm5454914,nm9503481,0.9983,5
nm5454914,nm5469167,0.9983,5
nm5454914,nm0500618,0.9978,7
nm0297869,nm0768031,0.9106,7
nm0297869,nm0645502,0.8918,10
nm0297869,nm0441173,0.8541,2
nm0297869,nm3173883,0.8472,4
nm0297869,nm0847698,0.8344,1
nm0297869,nm0867391,0.8221,1
nm0297869,nm0044452,0.8201,1
nm0297869,nm0594062,0.7877,5
nm0297869,nm0882255,0.7844,6
nm0297869,nm0367928,0.7707,3
nm0879971,nm0906699,0.9286,8
nm0879971,nm0014955,0.9214,5
nm0879971,nm0467043,0.8942,6
nm0879971,nm1655500,0.8908,7
nm0879971,nm1665222,0.883,4
nm0879971,nm0881540,0.8722,5
nm0879971,nm1800639,0.8647,5
nm0879971,nm1717599,0.8621,5
nm0879971,nm0555474,0.857,5
nm0879971,nm1586491,0.8553,6
nm2794951,nm5675846,1.0,1
nm2794951,nm5664543,0.9999,1
nm2794951,nm2786314,0.9999,5
nm2794951,nm0348014,0.9999,1
nm2794951,nm7030182,0.9998,9
nm2794951,nm8300353,0.9984,5
nm2794951,nm9547466,0.9983,0
nm2794951,nm5470227,0.9981,3
nm2794951,nm2838294,0.9977,5
nm2794951,nm7465702,0.9974,7
nm4584004,nm1955570,0.9959,7
nm4584004,nm1432530,0.9931,6
nm4584004,nm2035937,0.9866,8
nm4584004,nm0039596,0.9866,6
nm4584004,nm7785804,0.9824,2
nm4584004,nm2241427,0.9809,2
nm4584004,nm3440031,0.9807,3
nm4584004,nm4028151,0.9795,2
nm4584004,nm8166767,0.9733,1
nm4584004,nm0579756,0.9712,2
nm1372094,nm5798585,1.0,12
nm1372094,nm4029706,1.0,2
nm1372094,nm0222143,1.0,1
nm1372094,nm9154859,1.0,0
nm1372094,nm11078918,1.0,1
nm1372094,nm1206435,1.0,1
nm1372094,nm5669149,1.0,1
nm1372094,nm5160293,1.0,1
nm1372094,nm9614260,1.0,1
nm1372094,nm4349094,1.0,8
nm6492899,nm3749108,0.9973,3
nm6492899,nm5531691,0.9956,1
nm6492899,nm3909445,0.9946,5
nm6492899,nm3910892,0.9933,4
nm6492899,nm0710161,0.9928,6
nm6492899,nm4223263,0.9853,3
nm6492899,nm0474871,0.984,3
nm6492899,nm5796361,0.978,4
nm6492899,nm7548924,0.976,3
nm6492899,nm9574516,0.9701,5
nm0619107,nm2946751,0.9976,9
nm0619107,nm1001836,0.9968,3
nm0619107,nm2852446,0.995,6
nm0619107,nm5083230,0.9947,9
nm0619107,nm1835962,0.9942,6
nm0619107,nm0014954,0.9939,5
nm0619107,nm1048051,0.9937,8
nm0619107,nm2852892,0.9923,7
nm0619107,nm0034884,0.9919,3
nm0619107,nm0993695,0.9917,12
nm3154399,nm10813453,0.9946,2
nm3154399,nm0222181,0.9946,4
nm3154399,nm1119544,0.9936,2
nm3154399,nm7561226,0.9899,7
nm3154399,nm10269274,0.9742,5
nm3154399,nm0018203,0.9595,6
nm3154399,nm3557375,0.9553,4
nm3154399,nm2718017,0.9513,6
nm3154399,nm0558593,0.951,6
nm3154399,nm1550800,0.9493,4
nm0594062,nm0645422,0.9358,6
nm0594062,nm5493729,0.9297,6
nm0594062,nm0462017,0.8888,5
nm0594062,nm5077088,0.8772,11
nm0594062,nm0476675,0.8631,6
nm0594062,nm3173883,0.8536,6
nm0594062,nm3472350,0.8272,7
nm0594062,nm0867391,0.8223,6
nm0594062,nm0411770,0.8139,9
nm0594062,nm0620172,0.8098,7
nm0441102,nm0157374,0.9994,19
nm0441102,nm2418329,0.9994,27
nm0441102,nm10306723,0.9991,7
nm0441102,nm2630079,0.9991,18
nm0441102,nm2751064,0.999,14
nm0441102,nm10306722,0.9988,7
nm0441102,nm2361483,0.9987,17
nm0441102,nm1745545,0.9986,15
nm0441102,nm2876954,0.9985,7
nm0441102,nm7028312,0.9983,15
nm0051502,nm1549177,0.9374,7
nm0051502,nm4772266,0.9243,7
nm0051502,nm5248189,0.9237,7
nm0051502,nm0040910,0.9038,6
nm0051502,nm0043396,0.8988,7
nm0051502,nm0441557,0.8982,7
nm0051502,nm0619931,0.8971,7
nm0051502,nm0359222,0.8889,13
nm0051502,nm1832010,0.8874,6
nm0051502,nm1708851,0.8873,7
nm1669854,nm9554659,1.0,5
nm1669854,nm8894369,0.9999,9
nm1669854,nm9457581,0.9999,3
nm1669854,nm10459748,0.9999,4
nm1669854,nm5215308,0.9997,13
nm1669854,nm9447652,0.9997,8
nm1669854,nm0273091,0.9995,5
nm1669854,nm9563541,0.999,3
nm1669854,nm0419710,0.999,3
nm1669854,nm6630514,0.9982,8
nm2362746,nm6517349,0.9873,11
nm2362746,nm0406733,0.9822,12
nm2362746,nm1595572,0.978,16
nm2362746,nm1296300,0.9722,17
nm2362746,nm1294099,0.972,8
nm2362746,nm1745545,0.9708,16
nm2362746,nm2384746,0.9708,21
nm2362746,nm1794199,0.9703,21
nm2362746,nm1796242,0.9699,21
nm2362746,nm7645455,0.9689,16
nm0793731,nm1030209,0.9999,3
nm0793731,nm0993544,0.9992,2
nm0793731,nm3491019,0.999,3
nm0793731,nm10392374,0.9989,2
nm0793731,nm0875460,0.9986,3
nm0793731,nm5025250,0.9985,0
nm0793731,nm2815817,0.9976,3
nm0793731,nm1008063,0.9974,5
nm0793731,nm0297669,0.9967,2
nm0793731,nm2852892,0.9955,6
nm1417182,nm9321611,1.0,2
nm1417182,nm2661912,1.0,0
nm1417182,nm7609200,1.0,1
nm1417182,nm7548456,1.0,0
nm1417182,nm0008739,1.0,0
nm1417182,nm1110186,1.0,0
nm1417182,nm8737285,1.0,2
nm1417182,nm0034804,1.0,0
nm1417182,nm3029960,1.0,0
nm1417182,nm5664413,1.0,1
nm3909445,nm0710161,0.9972,6
nm3909445,nm5531691,0.9951,0
nm3909445,nm6492899,0.9946,5
nm3909445,nm3910892,0.9944,2
nm3909445,nm3749108,0.9893,2
nm3909445,nm4223263,0.9862,3
nm3909445,nm0474871,0.9853,3
nm3909445,nm7548924,0.9835,2
nm3909445,nm0043199,0.9751,2
nm3909445,nm5796361,0.9733,4
nm8894367,nm0750411,1.0,0
nm8894367,nm1416640,0.9999,9
nm8894367,nm1269796,0.9998,8
nm8894367,nm9438310,0.9997,4
nm8894367,nm5465033,0.9995,1
nm8894367,nm6630516,0.9991,5
nm8894367,nm0419705,0.9988,0
nm8894367,nm1268681,0.9977,3
nm8894367,nm9499890,0.9968,3
nm8894367,nm4519769,0.9963,5
nm2932493,nm9047363,1.0,6
nm2932493,nm0008704,0.9999,1
nm2932493,nm4005399,0.9999,5
nm2932493,nm4763574,0.9996,0
nm2932493,nm6512505,0.9995,0
nm2932493,nm8491125,0.9993,1
nm2932493,nm0008690,0.9993,2
nm2932493,nm2156908,0.9987,8
nm2932493,nm5921321,0.9975,4
nm2932493,nm2897413,0.9973,1
nm13445593,nm13722313,0.9997,1
nm13445593,nm13062881,0.9992,4
nm13445593,nm0011775,0.9986,3
nm13445593,nm9562738,0.9973,3
nm13445593,nm12900522,0.997,3
nm13445593,nm7920660,0.9964,1
nm13445593,nm9563038,0.9962,1
nm13445593,nm1164183,0.402,0
nm13445593,nm1354359,0.4008,0
nm13445593,nm0612217,0.4006,0
nm5921321,nm5162621,1.0,5
nm5921321,nm5048092,0.9996,5
nm5921321,nm0008690,0.9995,6
nm5921321,nm4763574,0.999,1
nm5921321,nm3836444,0.999,3
nm5921321,nm4005399,0.9983,9
nm5921321,nm0008704,0.9983,3
nm5921321,nm2932493,0.9975,4
nm5921321,nm9047363,0.9974,2
nm5921321,nm5917283,0.9968,3
nm0284717,nm2791178,1.0,7
nm0284717,nm8910982,1.0,4
nm0284717,nm6229730,1.0,4
nm0284717,nm2897658,1.0,0
nm0284717,nm9421636,0.9999,1
nm0284717,nm9427108,0.9999,2
nm0284717,nm3591507,0.9999,2
nm0284717,nm5364548,0.9998,1
nm0284717,nm0798473,0.9997,7
nm0284717,nm10484958,0.9997,1
nm1345839,nm0945320,0.9861,5
nm1345839,nm0015164,0.9759,11
nm1345839,nm0100492,0.9725,5
nm1345839,nm0044445,0.9632,11
nm1345839,nm0945601,0.9556,3
nm1345839,nm0199035,0.934,6
nm1345839,nm2148482,0.9248,5
nm1345839,nm0768029,0.9212,6
nm1345839,nm0837475,0.8912,6
nm1345839,nm0594679,0.8777,4
nm0881540,nm1665222,0.9795,10
nm0881540,nm0467043,0.979,7
nm0881540,nm4877066,0.9622,7
nm0881540,nm0532610,0.9605,7
nm0881540,nm0644952,0.9434,7
nm0881540,nm1586491,0.9353,14
nm0881540,nm1829277,0.9351,4
nm0881540,nm0906699,0.924,6
nm0881540,nm0555474,0.9159,7
nm0881540,nm0865800,0.9022,3
nm1241578,nm3492422,0.9874,7
nm1241578,nm8692649,0.9863,7
nm1241578,nm2421786,0.9855,5
nm1241578,nm8710554,0.9825,4
nm1241578,nm3128033,0.9807,4
nm1241578,nm7392140,0.9804,5
nm1241578,nm1399111,0.9772,5
nm1241578,nm1092369,0.9771,7
nm1241578,nm10364123,0.9742,3
nm1241578,nm1097739,0.9735,0
nm4599394,nm7898245,1.0,3
nm4599394,nm8674109,0.9999,4
nm4599394,nm10363133,0.9998,4
nm4599394,nm10363134,0.9997,5
nm4599394,nm3055124,0.9997,5
nm4599394,nm10364552,0.9997,6
nm4599394,nm7030324,0.9997,5
nm4599394,nm7822064,0.9994,3
nm4599394,nm10364123,0.9991,6
nm4599394,nm3128033,0.9983,6
nm2395335,nm2419625,0.9994,16
nm2395335,nm2609895,0.9991,9
nm2395335,nm1662153,0.999,17
nm2395335,nm2383070,0.999,18
nm2395335,nm10297695,0.9989,7
nm2395335,nm2386430,0.9989,18
nm2395335,nm5181684,0.9988,18
nm2395335,nm10280979,0.9988,7
nm2395335,nm5181516,0.9987,7
nm2395335,nm2386632,0.9987,16
nm5635254,nm0240880,1.0,1
nm5635254,nm5895749,1.0,2
nm5635254,nm9154859,1.0,0
nm5635254,nm5764181,1.0,0
nm5635254,nm5160293,1.0,0
nm5635254,nm1206435,1.0,0
nm5635254,nm11078918,1.0,0
nm5635254,nm0222143,1.0,0
nm5635254,nm1127958,1.0,8
nm5635254,nm0616111,1.0,0
nm5470227,nm8300353,1.0,3
nm5470227,nm2838294,1.0,0
nm5470227,nm7465702,0.9999,8
nm5470227,nm9503481,0.9995,2
nm5470227,nm7030182,0.9992,4
nm5470227,nm0348014,0.999,1
nm5470227,nm5675846,0.9982,0
nm5470227,nm2794951,0.9981,3
nm5470227,nm5664543,0.9974,0
nm5470227,nm2786314,0.9973,3
nm1836657,nm7605608,1.0,4
nm1836657,nm5798585,1.0,6
nm1836657,nm4304671,1.0,4
nm1836657,nm3608767,1.0,4
nm1836657,nm5712436,1.0,2
nm1836657,nm3762697,1.0,6
nm1836657,nm5161825,1.0,2
nm1836657,nm1125989,1.0,2
nm1836657,nm5712019,1.0,2
nm1836657,nm10406540,1.0,2
nm2361483,nm2876818,0.9994,11
nm2361483,nm7028312,0.9993,13
nm2361483,nm0157374,0.999,15
nm2361483,nm2360187,0.9987,7
nm2361483,nm10306723,0.9987,7
nm2361483,nm0441102,0.9987,17
nm2361483,nm2418329,0.9982,17
nm2361483,nm10306722,0.9974,7
nm2361483,nm2630079,0.997,15
nm2361483,nm2376212,0.997,6
nm9438310,nm1269796,1.0,8
nm9438310,nm5465033,1.0,2
nm9438310,nm8894367,0.9997,4
nm9438310,nm0750411,0.9997,0
nm9438310,nm0419705,0.9997,1
nm9438310,nm1416640,0.9993,7
nm9438310,nm1268681,0.999,6
nm9438310,nm4519769,0.998,3
nm9438310,nm6630516,0.9978,18
nm9438310,nm2806111,0.9974,10
nm0593043,nm0202135,0.9722,11
nm0593043,nm1671382,0.9639,5
nm0593043,nm1663898,0.9624,5
nm0593043,nm0298575,0.9595,11
nm0593043,nm0361696,0.9589,11
nm0593043,nm0594640,0.9568,14
nm0593043,nm0014417,0.9559,11
nm0593043,nm0881545,0.9535,14
nm0593043,nm0593930,0.9522,5
nm0593043,nm0441526,0.9517,12
nm0875460,nm0993544,0.9998,14
nm0875460,nm10392374,0.9997,8
nm0875460,nm3491019,0.9997,9
nm0875460,nm10392375,0.9989,6
nm0875460,nm0993695,0.9988,17
nm0875460,nm0793731,0.9986,3
nm0875460,nm5025250,0.9986,1
nm0875460,nm1008063,0.9986,3
nm0875460,nm1030209,0.9983,7
nm0875460,nm2852892,0.9982,2
nm2609895,nm1662057,0.9997,20
nm2609895,nm0605299,0.9996,19
nm2609895,nm5181684,0.9996,13
nm2609895,nm2383070,0.9994,7
nm2609895,nm2386632,0.9993,7
nm2609895,nm10280979,0.9992,3
nm2609895,nm10280981,0.9992,3
nm2609895,nm10280980,0.9992,6
nm2609895,nm2611061,0.9991,12
nm2609895,nm2395335,0.9991,9
nm8894370,nm5551642,1.0,3
nm8894370,nm10455044,0.9999,2
nm8894370,nm9461509,0.9999,0
nm8894370,nm4763845,0.9997,8
nm8894370,nm0348018,0.9997,6
nm8894370,nm9546798,0.9997,5
nm8894370,nm9624380,0.9993,3
nm8894370,nm2562850,0.9992,12
nm8894370,nm5212072,0.9991,9
nm8894370,nm8358488,0.9988,8
nm0394661,nm10355526,0.921,7
nm0394661,nm1446372,0.9113,7
nm0394661,nm1671039,0.9028,6
nm0394661,nm0299203,0.898,7
nm0394661,nm3064143,0.8846,6
nm0394661,nm2273418,0.8779,6
nm0394661,nm0590906,0.8733,7
nm0394661,nm0880857,0.8702,7
nm0394661,nm0199035,0.8441,6
nm0394661,nm0620083,0.8222,3
nm0441526,nm0157139,0.9987,15
nm0441526,nm0866736,0.9971,13
nm0441526,nm7731379,0.9891,8
nm0441526,nm0298575,0.9891,11
nm0441526,nm0014417,0.9871,11
nm0441526,nm0881545,0.9857,13
nm0441526,nm0361696,0.9819,17
nm0441526,nm0462208,0.9813,10
nm0441526,nm1284734,0.9801,8
nm0441526,nm0202135,0.9788,15
nm0033136,nm2376212,0.9195,6
nm0033136,nm2360187,0.9066,7
nm0033136,nm2876818,0.8952,8
nm0033136,nm7028312,0.8915,13
nm0033136,nm2361483,0.8893,11
nm0033136,nm0157374,0.8726,10
nm0033136,nm10306723,0.8711,6
nm0033136,nm2418329,0.8685,12
nm0033136,nm0441102,0.8667,12
nm0033136,nm2630079,0.8611,12
nm5729867,nm2380781,0.9997,11
nm5729867,nm2382711,0.9996,8
nm5729867,nm5181236,0.9992,10
nm5729867,nm2382533,0.9992,13
nm5729867,nm10269481,0.9991,6
nm5729867,nm7288558,0.999,7
nm5729867,nm6718435,0.9989,10
nm5729867,nm2387197,0.9989,10
nm5729867,nm2385252,0.9988,7
nm5729867,nm0848426,0.9987,7
nm2385880,nm2386777,0.9995,15
nm2385880,nm10295486,0.9985,18
nm2385880,nm2153938,0.9943,25
nm2385880,nm2389777,0.9932,13
nm2385880,nm2363115,0.9917,21
nm2385880,nm2389894,0.9915,11
nm2385880,nm2411515,0.9886,7
nm2385880,nm3001967,0.9875,7
nm2385880,nm1662153,0.9875,18
nm2385880,nm2387401,0.9874,14
nm2383070,nm10280979,0.9996,8
nm2383070,nm10297695,0.9996,7
nm2383070,nm2386632,0.9995,20
nm2383070,nm1662153,0.9994,17
nm2383070,nm2609895,0.9994,7
nm2383070,nm2419625,0.9994,18
nm2383070,nm5181684,0.9993,13
nm2383070,nm0605299,0.9993,19
nm2383070,nm1580115,0.9993,11
nm2383070,nm2386430,0.9992,15
nm4950057,nm8073026,1.0,5
nm4950057,nm10285007,1.0,4
nm4950057,nm6827674,1.0,5
nm4950057,nm10278478,1.0,4
nm4950057,nm10276556,1.0,8
nm4950057,nm10278481,1.0,6
nm4950057,nm10285136,1.0,8
nm4950057,nm10284012,1.0,5
nm4950057,nm6508720,1.0,4
nm4950057,nm10204537,1.0,4
nm6225250,nm10532730,1.0,7
nm6225250,nm2843482,1.0,7
nm6225250,nm2191307,1.0,5
nm6225250,nm2532405,1.0,7
nm6225250,nm2225545,1.0,5
nm6225250,nm10407093,1.0,5
nm6225250,nm10532866,1.0,7
nm6225250,nm4975560,1.0,5
nm6225250,nm0733051,0.8895,0
nm6225250,nm1107060,0.8894,0
nm2843482,nm10532730,1.0,7
nm2843482,nm6225250,1.0,7
nm2843482,nm2532405,1.0,7
nm2843482,nm2191307,1.0,5
nm2843482,nm2225545,1.0,5
nm2843482,nm10407093,1.0,5
